X,Y,OBJECTID,SERVICECODE,SERVICECODEDESCRIPTION,SERVICETYPECODEDESCRIPTION,ORGANIZATIONACRONYM,SERVICECALLCOUNT,ADDDATE,RESOLUTIONDATE,SERVICEDUEDATE,SERVICEORDERDATE,INSPECTIONFLAG,INSPECTIONDATE,INSPECTORNAME,SERVICEORDERSTATUS,STATUS_CODE,SERVICEREQUESTID,PRIORITY,STREETADDRESS,XCOORD,YCOORD,LATITUDE,LONGITUDE,CITY,STATE,ZIPCODE,MARADDRESSREPOSITORYID,WARD,DETAILS,GIS_ID,GLOBALID,CREATOR,CREATED,EDITOR,EDITED
-76.9333495702165,38.9103925116134,10741272,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:50:01+00,2023/03/22 19:44:15+00,2023/03/23 17:50:01+00,2023/03/22 17:50:01+00,,,,Closed,,23-00138032,Standard,1607 OLIVE STREET NE,405780.87,138060.2,38.91038505,-76.93334731,WASHINGTON,DC,20019,60170,7,,,{F781F77C-D25A-2837-E053-782F520A1631},,,,
-77.0023349304663,38.8868987702712,10741275,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:51:55+00,2023/03/22 20:34:33+00,2023/03/23 17:51:55+00,2023/03/22 17:51:55+00,,,,Closed,,23-00138039,Standard,233 PENNSYLVANIA AVENUE SE,399797.62,135450.1,38.88689132,-77.00233265,WASHINGTON,DC,20003,278144,6,,,{F781F77C-D25D-2837-E053-782F520A1631},,,,
-77.0243686091271,38.8790382346086,10741279,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:55:01+00,2023/03/22 19:15:08+00,2023/03/23 17:55:01+00,2023/03/22 17:55:01+00,,,,Closed,,23-00138050,Standard,740 WATER STREET SW,397885.75,134577.8,38.87903045,-77.02436632,WASHINGTON,DC,20024,315323,6,,,{F781F77C-D261-2837-E053-782F520A1631},,,,
-76.974429742917,38.918993307286,10741290,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:02:26+00,2023/03/22 19:28:45+00,2023/03/23 18:02:26+00,2023/03/22 18:02:26+00,,,,Closed,,23-00138082,Standard,2215 ADAMS PLACE NE,402217.67,139013.16,38.91898551,-76.97442747,WASHINGTON,DC,20018,50269,5,,,{F7822D22-4413-4DE9-E053-782F520A4380},,,,
-77.0327169095623,38.8910135623129,10741292,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:04:46+00,2023/03/22 19:41:33+00,2023/03/23 18:04:46+00,2023/03/22 18:04:46+00,,,,Closed,,23-00138086,Standard,1400 CONSTITUTION AVENUE NW,397161.85,135907.38,38.89100578,-77.03271462,WASHINGTON,DC,20560,310702,2,,,{F7822D22-4415-4DE9-E053-782F520A4380},,,,
-77.0347843789988,38.9095199208363,10741294,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:06:00+00,2023/03/23 06:39:42+00,2023/05/04 18:06:00+00,2023/03/22 18:06:00+00,,,,Closed,,23-00138091,Standard,1500 P STREET NW,396983.27,137961.8,38.90951247,-77.03478208,WASHINGTON,DC,20005,304943,2,,,{F7822D22-4417-4DE9-E053-782F520A4380},,,,
-76.9798757580272,38.9266558605765,10741296,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:07:22+00,2023/03/22 20:48:09+00,2023/03/23 18:07:22+00,2023/03/22 18:07:22+00,,,,Closed,,23-00138095,Standard,1700 - 1799 BLOCK OF GIRARD STREET NE,401745.19999999,139863.650007,38.92664807,-76.97987348,WASHINGTON,DC,20018,805849,5,,,{F7822D22-4419-4DE9-E053-782F520A4380},,,,
-77.0833125322074,38.9079998285686,10741303,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:12:17+00,2023/03/22 22:15:44+00,2023/03/23 18:12:17+00,2023/03/22 18:12:17+00,,,,Closed,,23-00138109,Standard,4455 MACARTHUR BOULEVARD NW,392774.16,137795.78,38.90799238,-77.08331022,WASHINGTON,DC,20007,271374,3,,,{F7822D22-4420-4DE9-E053-782F520A4380},,,,
-77.0242756401916,38.9052271261162,10741305,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:12:29+00,2023/03/22 19:02:55+00,2023/03/23 18:12:29+00,2023/03/22 18:12:29+00,,,,Closed,,23-00138111,Standard,1126 9TH STREET NW,397894.59,137484.97,38.90521934,-77.02427335,WASHINGTON,DC,20001,239810,2,,,{F7822D22-4422-4DE9-E053-782F520A4380},,,,
-76.9243934493872,38.8992430031152,10741313,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:32:45+00,2023/03/22 21:18:02+00,2023/03/23 18:32:45+00,2023/03/22 18:32:45+00,,,,Closed,,23-00138170,Standard,5318 GAY STREET NE,406558.67,136823.12,38.89923555,-76.92439119,WASHINGTON,DC,20019,10315,7,,,{F782986F-7734-3B93-E053-782F520AB8D0},,,,
-77.0251719527431,38.9811413086249,10741322,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:36:10+00,2023/03/22 23:57:50+00,2023/03/23 18:36:10+00,2023/03/22 18:36:10+00,,,,Closed,,23-00138184,Standard,7439 9TH STREET NW,397819.17,145912.14,38.98113384,-77.02516966,WASHINGTON,DC,20012,253748,4,,,{F782986F-773D-3B93-E053-782F520AB8D0},,,,
-77.0027069800042,38.9017536534286,10741326,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:38:53+00,2023/03/22 19:08:06+00,2023/03/23 18:38:53+00,2023/03/22 18:38:53+00,,,,Closed,,23-00138195,Standard,221 PARKER STREET NE,399765.39,137099.11,38.9017462,-77.0027047,WASHINGTON,DC,20002,50334,6,,,{F782986F-7741-3B93-E053-782F520AB8D0},,,,
-76.9837419322147,38.8471566026404,10741330,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:42:09+00,2023/03/22 21:04:46+00,2023/03/23 18:42:09+00,2023/03/22 18:42:09+00,,,,Closed,,23-00138202,Standard,1436 CONGRESS PLACE SE,401411.53,131038.55,38.84714916,-76.98373966,WASHINGTON,DC,20020,63357,8,,,{F782986F-7745-3B93-E053-782F520AB8D0},,,,
-77.0085900550728,38.8795504264296,10741337,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:46:21+00,2023/03/22 19:59:42+00,2023/03/23 18:46:21+00,2023/03/22 18:46:21+00,,,,Closed,,23-00138222,Standard,2 I STREET SE,399254.85,134634.41,38.87954264,-77.00858777,WASHINGTON,DC,20003,278014,6,,,{F782CE12-C498-747E-E053-782F520ADB4C},,,,
-76.9827011658463,38.8974088429185,10741350,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 16:25:12+00,2023/03/22 17:24:34+00,2023/03/23 16:25:12+00,2023/03/22 16:25:12+00,,,,Closed,,23-00137721,Standard,601 15TH STREET NE,401500.82,136616.94,38.89740105,-76.98269889,WASHINGTON,DC,20002,289548,7,,,{F780B5A8-B6B4-06B1-E053-792F520A4841},,,,
-77.0372238912497,38.9352430693018,10741353,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 16:26:35+00,2023/03/22 17:09:25+00,2023/03/23 16:26:35+00,2023/03/22 16:26:35+00,,,,Closed,,23-00137727,Standard,3448 BROWN STREET NW,396772.85,140817.37,38.93523561,-77.03722159,WASHINGTON,DC,20010,234077,1,,,{F780B5A8-B6B7-06B1-E053-792F520A4841},,,,
-76.9735166353801,38.9138807844262,10741358,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 16:44:12+00,2023/03/22 17:33:05+00,2023/03/23 16:44:12+00,2023/03/22 16:44:12+00,,,,Closed,,23-00137792,Standard,2213 S STREET NE,402297.02,138445.65,38.91387333,-76.97351436,WASHINGTON,DC,20002,50227,5,,,{F78120EB-9AA1-157C-E053-792F520A2228},,,,
-77.0058209709525,38.916287694627,10741361,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 16:48:16+00,2023/03/22 17:38:52+00,2023/03/23 16:48:16+00,2023/03/22 16:48:16+00,,,,Closed,,23-00137802,Standard,100 - 139 BLOCK OF TODD PLACE NE,399495.38,138712.520007,38.9162799,-77.00581868,WASHINGTON,DC,20002,813027,5,,,{F78120EB-9AA4-157C-E053-792F520A2228},,,,
-76.9417629171262,38.882720419967,10741368,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 16:55:59+00,2023/03/22 17:05:54+00,2023/03/23 16:55:59+00,2023/03/22 16:55:59+00,,,,Closed,,23-00137833,Standard,515 HILLTOP TERRACE SE,405053.13,134987.88,38.88271297,-76.94176065,WASHINGTON,DC,20019,12361,7,,,{F78120EB-9AAB-157C-E053-792F520A2228},,,,
-77.0171618053437,38.8776215046911,10741375,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:14:19+00,2023/03/22 17:31:57+00,2023/03/23 17:14:19+00,2023/03/22 17:14:19+00,,,,Closed (Duplicate),,23-00137897,Standard,1100 4TH STREET SW,398511.05,134420.39,38.87761406,-77.01715952,WASHINGTON,DC,20024,307170,6,,,{F7818C34-991C-1B94-E053-792F520A530F},,,,
-77.0111664655461,38.9142915993583,10741379,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:15:05+00,2023/03/22 18:00:16+00,2023/03/23 17:15:05+00,2023/03/22 17:15:05+00,,,,Closed,,23-00137903,Standard,63 S STREET NW,399031.77,138490.98,38.91428414,-77.01116418,WASHINGTON,DC,20001,227067,5,,,{F7818C34-9920-1B94-E053-792F520A530F},,,,
-76.9211043812439,38.8926693122718,10741382,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:16:32+00,2023/03/22 18:21:16+00,2023/03/23 17:16:32+00,2023/03/22 17:16:32+00,,,,Closed,,23-00137909,Standard,263 56TH STREET NE,406844.61,136093.63,38.89266186,-76.92110212,WASHINGTON,DC,20019,45647,7,,,{F7818C34-9923-1B94-E053-792F520A530F},,,,
-76.9686555866087,38.8546877330016,10741384,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:17:24+00,2023/03/22 17:45:13+00,2023/03/23 17:17:24+00,2023/03/22 17:17:24+00,,,,Closed,,23-00137913,Standard,2820 HARTFORD STREET SE,402720.86,131874.9,38.85467995,-76.96865332,WASHINGTON,DC,20020,44306,8,,,{F7818C34-9925-1B94-E053-792F520A530F},,,,
-77.0377439572351,38.9064898550852,10741385,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:17:29+00,2023/03/22 18:00:30+00,2023/03/23 17:17:29+00,2023/03/22 17:17:29+00,,,,Closed,,23-00137914,Standard,1616 RHODE ISLAND AVENUE NW,396726.44,137625.54,38.9064824,-77.03774166,WASHINGTON,DC,20036,309734,2,,,{F7818C34-9926-1B94-E053-792F520A530F},,,,
-77.0303725904027,38.9378277301889,10741386,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:18:04+00,2023/03/22 20:53:08+00,2023/03/23 17:18:04+00,2023/03/22 17:18:04+00,,,,Closed,,23-00137916,Standard,1313 QUINCY STREET NW,397366.96,141104.07,38.93782027,-77.0303703,WASHINGTON,DC,20011,225213,4,,,{F7818C34-9927-1B94-E053-792F520A530F},,,,
-77.0259927378537,38.8920900593991,10741404,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:26:55+00,2023/03/22 19:48:44+00,2023/03/23 17:26:55+00,2023/03/22 17:26:55+00,,,,Closed,,23-00137940,Standard,CONSTITUTION AVENUE NW AND 10TH STREET NW,397745.23842785,136026.69156195,38.89208227,-77.02599044,WASHINGTON,DC,20004,905743,2,,,{F7818C34-9939-1B94-E053-792F520A530F},,,,
-77.0325172712833,38.9175770914957,10741407,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 17:27:53+00,2023/03/22 21:26:54+00,2023/03/23 17:27:53+00,2023/03/22 17:27:53+00,,,,Closed,,23-00137945,Standard,2000 14TH STREET NW,397180.22,138856.14,38.9175693,-77.03251498,WASHINGTON,DC,20009,239976,1,,,{F7818C34-993C-1B94-E053-792F520A530F},,,,
-76.9975181131808,38.9618450129517,10741414,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:18:32+00,2023/03/22 20:53:14+00,2023/03/23 18:18:32+00,2023/03/22 18:18:32+00,,,,Closed,,23-00138136,Standard,5900  - 5913 BLOCK OF EASTERN AVENUE NE,400215.29999999,143769.770007,38.96183721,-76.99751583,WASHINGTON,DC,20011,810038,4,,,{F78262C7-28CD-6E22-E053-792F520A1699},,,,
-77.0126700255791,38.9109462890698,10741416,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 18:19:55+00,2023/03/22 20:04:30+00,2023/03/23 18:19:55+00,2023/03/22 18:19:55+00,,,,Closed,,23-00138141,Standard,108 Q STREET NW,398901.32,138119.64,38.91093883,-77.01266774,WASHINGTON,DC,20001,237823,5,,,{F78262C7-28CF-6E22-E053-792F520A1699},,,,
-77.0214890119013,38.9249283349403,10741430,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 19:05:13+00,2023/03/22 20:06:39+00,2023/03/23 19:05:13+00,2023/03/22 19:05:13+00,,,,Closed,,23-00138273,Standard,6TH STREET NW AND FAIRMONT STREET NW,398136.81001221,139671.90702135,38.92492054,-77.02148672,WASHINGTON,DC,20059,901877,1,,,{F78303B6-DC82-6222-E053-792F520AC41F},,,,
-76.9947376345249,38.9259370793887,10741436,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 19:08:50+00,2023/03/23 00:01:47+00,2023/03/23 19:08:50+00,2023/03/22 19:08:50+00,,,,Closed,,23-00138283,Standard,2801 8TH STREET NE,400456.51,139783.68,38.92592929,-76.99473535,WASHINGTON,DC,20017,44723,5,,,{F78303B6-DC88-6222-E053-792F520AC41F},,,,
-76.9978790240125,38.9580991158775,10741448,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 19:25:10+00,2023/03/22 23:08:33+00,2023/03/23 19:25:10+00,2023/03/22 19:25:10+00,,,,Closed,,23-00138338,Standard,626 MADISON STREET NE,400184.03,143353.94,38.95809165,-76.99787674,WASHINGTON,DC,20011,3197,4,,,{F783395A-6513-5ED7-E053-792F520ACE07},,,,
-77.0017899866565,38.8367853922347,10741457,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 19:28:48+00,2023/03/22 20:32:40+00,2023/03/23 19:28:48+00,2023/03/22 19:28:48+00,,,,Closed,,23-00138356,Standard,3719 4TH STREET SE,399844.79,129887.15,38.83677795,-77.00178771,WASHINGTON,DC,20032,147492,8,,,{F783395A-651C-5ED7-E053-792F520ACE07},,,,
-77.0236007110793,38.9414045958032,10741461,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 19:45:39+00,2023/03/22 21:51:19+00,2023/03/23 19:45:39+00,2023/03/22 19:45:39+00,,,,Closed,,23-00138404,Standard,4120 8TH STREET NW,397954.17,141500.96,38.94139713,-77.02359842,WASHINGTON,DC,20011,252484,4,,,{F783A4A7-9538-69FA-E053-792F520A3F17},,,,
-77.0266985765795,38.9033611476188,10741467,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 19:51:24+00,2023/03/22 21:11:15+00,2023/03/23 19:51:24+00,2023/03/22 19:51:24+00,,,,Closed,,23-00138420,Standard,1010 MASSACHUSETTS AVENUE NW,397684.37,137277.89,38.90335336,-77.02669628,WASHINGTON,DC,20001,239363,2,,,{F783A4A7-953E-69FA-E053-792F520A3F17},,,,
-76.9333495702165,38.9103925116134,10741470,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 19:53:27+00,2023/03/22 20:22:59+00,2023/03/23 19:53:27+00,2023/03/22 19:53:27+00,,,,Closed,,23-00138427,Standard,1607 OLIVE STREET NE,405780.87,138060.2,38.91038505,-76.93334731,WASHINGTON,DC,20019,60170,7,,,{F783A4A7-9541-69FA-E053-792F520A3F17},,,,
-76.99974194596,38.9086193098615,10741471,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 19:53:37+00,2023/03/22 21:01:52+00,2023/03/23 19:53:37+00,2023/03/22 19:53:37+00,,,,Closed,,23-00138429,Standard,1270 4TH STREET NE,400022.58,137861.25,38.90861152,-76.99973966,WASHINGTON,DC,20002,286000,5,,,{F783A4A7-9542-69FA-E053-792F520A3F17},,,,
-77.0080980252837,38.8772364752839,10741483,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 20:34:17+00,2023/03/22 21:13:00+00,2023/03/23 20:34:17+00,2023/03/22 20:34:17+00,,,,Closed,,23-00138568,Standard,37 L STREET SE,399297.52,134377.54,38.87722869,-77.00809574,WASHINGTON,DC,20003,278420,6,,,{F784459F-7B81-6325-E053-792F520A89CC},,,,
-77.0285647576328,38.9520714563148,10741487,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 20:40:30+00,2023/03/23 00:00:33+00,2023/03/23 20:40:30+00,2023/03/22 20:40:30+00,,,,Closed,,23-00138580,Standard,1215 GALLATIN STREET NW,397524.19,142685.2,38.95206399,-77.02856246,WASHINGTON,DC,20011,252918,4,,,{F784459F-7B85-6325-E053-792F520A89CC},,,,
-77.0756975843464,38.9417247823446,10741488,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 20:40:44+00,2023/03/22 21:53:44+00,2023/03/23 20:40:44+00,2023/03/22 20:40:44+00,,,,Closed,,23-00138582,Standard,4005 WISCONSIN AVENUE NW,393437.74,141538.96,38.94171699,-77.07569527,WASHINGTON,DC,20016,222234,3,,,{F784459F-7B86-6325-E053-792F520A89CC},,,,
-76.9332871048031,38.910487423929,10741492,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 20:42:54+00,2023/03/22 20:56:19+00,2023/03/23 20:42:54+00,2023/03/22 20:42:54+00,,,,Closed,,23-00138589,Standard,1609 OLIVE STREET NE,405786.28,138070.74,38.91047997,-76.93328484,WASHINGTON,DC,20019,60040,7,,,{F784459F-7B8A-6325-E053-792F520A89CC},,,,
-77.0235103626206,38.9406133256317,10741499,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 20:52:42+00,2023/03/22 22:44:38+00,2023/03/23 20:52:42+00,2023/03/22 20:52:42+00,,,,Closed,,23-00138604,Standard,4040 A 8TH STREET NW,397961.98,141413.12,38.94060586,-77.02350807,WASHINGTON,DC,20011,289376,4,,,{F7847B38-B194-73EC-E053-792F520A036A},,,,
-77.0020382199445,38.9140895808577,10741521,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 21:57:25+00,2023/03/22 21:58:49+00,2023/03/23 21:57:25+00,2023/03/22 21:57:25+00,,,,Closed,,23-00138737,Standard,S STREET NE AND 3RD STREET NE,399823.43001379,138468.49700423,38.91408179,-77.00203593,WASHINGTON,DC,20002,901951,5,,,{F78551CB-9494-590F-E053-792F520AAE2C},,,,
-77.0672681963945,38.9128791787607,10741523,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 21:59:47+00,2023/03/22 22:25:05+00,2023/03/23 21:59:47+00,2023/03/22 21:59:47+00,,,,Closed,,23-00138740,Standard,3337 RESERVOIR ROAD NW,394166.15,138336.28,38.91287172,-77.06726589,WASHINGTON,DC,20007,273417,2,,,{F785876D-62CB-1338-E053-792F520ACBB6},,,,
-77.0277817411571,38.9090864225288,10741525,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 22:01:48+00,2023/03/22 23:02:33+00,2023/03/23 22:01:48+00,2023/03/22 22:01:48+00,,,,Closed,,23-00138743,Standard,1405 12TH STREET NW,397590.61,137913.47,38.90907897,-77.02777945,WASHINGTON,DC,20005,226553,2,,,{F785876D-62CD-1338-E053-792F520ACBB6},,,,
-77.0016736859345,38.877364122888,10741526,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 22:02:30+00,2023/03/23 00:25:01+00,2023/03/23 22:02:30+00,2023/03/22 22:02:30+00,,,,Closed,,23-00138744,Standard,307 L STREET SE,399854.97,134391.68,38.87735634,-77.0016714,WASHINGTON,DC,20003,308374,8,,,{F785876D-62CE-1338-E053-792F520ACBB6},,,,
-77.029326041164,38.9147351759508,10741530,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 22:05:11+00,2023/03/22 22:35:11+00,2023/03/23 22:05:11+00,2023/03/22 22:05:11+00,,,,Closed,,23-00138748,Standard,1815 13TH STREET NW,397456.87,138540.57,38.91472739,-77.02932375,WASHINGTON,DC,20009,240860,1,,,{F785876D-62D2-1338-E053-792F520ACBB6},,,,
-76.9117873144022,38.8926780523631,10741549,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 22:27:23+00,2023/03/22 23:12:56+00,2023/03/23 22:27:23+00,2023/03/22 22:27:23+00,,,,Closed,,23-00138772,Standard,6225 CLAY STREET NE,407652.89,136095.34,38.8926706,-76.91178506,WASHINGTON,DC,20019,148657,7,,,{F785BD16-CFC7-54A0-E053-792F520ACE41},,,,
-77.0171777749659,38.9482597602449,10741553,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 22:28:20+00,2023/03/23 07:09:19+00,2023/05/04 22:28:20+00,2023/03/22 22:28:20+00,,,,Closed,,23-00138776,Standard,4727 4TH STREET NW,398511.14,142261.82,38.9482523,-77.01717548,WASHINGTON,DC,20011,243911,4,,,{F785BD16-CFCB-54A0-E053-792F520ACE41},,,,
-77.0336157456866,38.9247300221844,10741559,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 23:15:10+00,2023/03/23 01:12:25+00,2023/03/23 23:15:10+00,2023/03/22 23:15:10+00,,,,Closed,,23-00138829,Standard,1443 FAIRMONT STREET NW,397085.25,139650.21,38.92472256,-77.03361345,WASHINGTON,DC,20009,284039,1,,,{F78693B4-884F-7AED-E053-792F520A1317},,,,
-77.0330925363725,38.8971615791883,10741564,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 23:18:33+00,2023/03/23 00:46:35+00,2023/03/23 23:18:33+00,2023/03/22 23:18:33+00,,,,Closed,,23-00138835,Standard,1424 F STREET NW,397129.51,136589.87,38.89715413,-77.03309024,WASHINGTON,DC,20004,279155,2,,,{F78693B4-8854-7AED-E053-792F520A1317},,,,
-77.0281526878334,38.9305032736767,10741567,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 23:23:15+00,2023/03/23 00:27:43+00,2023/03/23 23:23:15+00,2023/03/22 23:23:15+00,,,,Closed,,23-00138838,Standard,3234 11TH STREET NW,397559.17,140290.93,38.93049581,-77.02815039,WASHINGTON,DC,20010,284615,1,,,{F78693B4-8857-7AED-E053-792F520A1317},,,,
-77.0564135594518,38.907154084531,10741576,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 23:40:34+00,2023/03/23 05:45:55+00,2023/05/04 23:40:34+00,2023/03/22 23:40:34+00,,,,Closed,,23-00138850,Standard,2715 N STREET NW,395107.16,137700.11,38.90714663,-77.05641126,WASHINGTON,DC,20007,275973,2,,,{F786C947-BC93-61E2-E053-792F520ACAAD},,,,
-77.0011516325212,38.8778693200441,10741580,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/22 23:44:03+00,2023/03/23 00:04:13+00,2023/03/23 23:44:03+00,2023/03/22 23:44:03+00,,,,Closed,,23-00138854,Standard,1024 3RD PLACE SE,399900.27,134447.76,38.87786187,-77.00114935,WASHINGTON,DC,20003,308461,8,,,{F786C947-BC97-61E2-E053-792F520ACAAD},,,,
-76.9805222850008,38.8890216161522,10741587,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/23 00:12:33+00,2023/03/23 05:34:59+00,2023/05/04 00:12:33+00,2023/03/23 00:12:33+00,,,,Closed,,23-00138872,Standard,30 17TH STREET SE,401690.03,135685.93,38.88901416,-76.98052001,WASHINGTON,DC,20003,155403,7,,,{F78734A2-E869-2AE5-E053-792F520A30EC},,,,
-77.0304279084496,38.925016909885,10741593,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/23 00:39:54+00,2023/03/23 07:09:58+00,2023/05/04 00:39:54+00,2023/03/23 00:39:54+00,,,,Closed,,23-00138888,Standard,1315 FAIRMONT STREET NW,397361.69,139681.96,38.92500945,-77.03042561,WASHINGTON,DC,20009,231601,1,,,{F7879FE2-C5CB-7538-E053-792F520A2C31},,,,
-76.9947376345249,38.9259370793887,10741599,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/23 01:01:55+00,2023/03/23 02:10:52+00,2023/03/24 01:01:55+00,2023/03/23 01:01:55+00,,,,Closed,,23-00138900,Standard,2801 8TH STREET NE,400456.51,139783.68,38.92592929,-76.99473535,WASHINGTON,DC,20017,44723,5,,,{F7880B2D-2308-6CB4-E053-792F520AD979},,,,
-77.0032633372336,38.9015975243657,10741609,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/23 01:32:21+00,2023/03/23 02:07:50+00,2023/03/24 01:32:21+00,2023/03/23 01:32:21+00,,,,Closed,,23-00138921,Standard,905 2ND STREET NE,399717.13,137081.78,38.90158974,-77.00326105,WASHINGTON,DC,20002,81833,6,,,{F788768B-3755-7814-E053-792F520A06BF},,,,
-77.0000984578788,38.9207157041037,10741610,S0261,Parking Enforcement,PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/23 01:39:40+00,2023/03/23 02:54:18+00,2023/03/24 01:39:40+00,2023/03/23 01:39:40+00,,,,Closed,,23-00138924,Standard,2321 4TH STREET NE,399991.66,139204.05,38.92070791,-77.00009617,WASHINGTON,DC,20002,289738,5,,,{F788768B-3756-7814-E053-792F520A06BF},,,,
-76.9986715504116,38.9018047546953,10741612,S0336,Out of State Parking Violation (ROSA),PEMA- Parking Enforcement Management Administration,DPW,1,2023/03/23 01:43:36+00,2023/03/23 05:38:30+00,2023/05/05 01:43:35+00,2023/03/23 01:43:36+00,,,,Closed,,23-00138928,Standard,916 6TH STREET NE,400115.43,137104.78,38.9017973,-76.99866927,WASHINGTON,DC,20002,82333,6,,,{F788768B-3758-7814-E053-792F520A06BF},,,,
